bairro,densidade_pop,idh,dist_ubs_km,historico_atendimentos,pct_exames_pendentes,populacao_infantil_pct,dia_semana_cadastro,latitude,longitude,demanda
Brasilândia,21712.77,0.6689,0.543,5,0.2594,0.2132,0,-23.466887,-46.683539,Media
Brasilândia,24032.52,0.7136,0.817,11,0.437,0.2906,5,-23.466597,-46.688327,Alta
Brasilândia,24034.34,0.6986,0.523,8,0.4027,0.182,1,-23.474098,-46.685549,Alta
Brasilândia,23901.61,0.6903,0.422,10,0.4001,0.2373,3,-23.459907,-46.684475,Alta
Cachoeirinha,25648.43,0.703,2.265,3,0.3092,0.1927,5,-23.482311,-46.649702,Alta
Cachoeirinha,20519.36,0.6866,2.565,12,0.0552,0.1568,1,-23.47366,-46.666189,Alta
Cachoeirinha,25122.02,0.6606,2.226,6,0.2653,0.1895,4,-23.46978,-46.654149,Alta
Cachoeirinha,21837.97,0.6616,2.134,10,0.2485,0.2778,6,-23.472728,-46.653771,Alta
Cachoeirinha,24970.48,0.692,2.563,9,0.2289,0.2479,2,-23.472437,-46.659074,Alta
Cachoeirinha,21514.05,0.6898,2.325,11,0.5099,0.2299,4,-23.463891,-46.657681,Alta
Cachoeirinha,26435.92,0.6689,2.18,10,0.1386,0.2492,2,-23.470575,-46.651044,Alta
Cachoeirinha,24263.34,0.6881,2.467,14,0.3288,0.202,3,-23.47176,-46.656603,Alta
Cachoeirinha,24185.92,0.7003,2.346,13,0.1225,0.2259,3,-23.4739,-46.66195,Alta
Cachoeirinha,21220.4,0.7128,2.203,8,0.3716,0.1869,4,-23.473772,-46.652989,Alta
Cachoeirinha,22835.55,0.6869,2.171,12,0.1236,0.21,3,-23.476488,-46.662423,Alta
Cachoeirinha,23795.8,0.6945,2.382,8,0.4841,0.2486,4,-23.473501,-46.66283,Alta
Cachoeirinha,24620.58,0.6966,2.516,5,0.1597,0.2072,4,-23.471178,-46.656778,Alta
Cachoeirinha,22406.03,0.6905,2.139,9,0.2688,0.2898,3,-23.472754,-46.658655,Media
Cachoeirinha,22209.17,0.6715,2.669,7,0.2979,0.1704,6,-23.467392,-46.658358,Alta
Cachoeirinha,24205.76,0.6467,2.13,13,0.1086,0.2322,1,-23.473362,-46.660342,Alta
Cachoeirinha,25376.93,0.6761,2.512,14,0.2369,0.2838,6,-23.469778,-46.654059,Media
Cachoeirinha,24454.52,0.655,2.389,10,0.0638,0.2037,6,-23.474227,-46.660793,Alta
Cachoeirinha,21004.66,0.6803,2.492,11,0.0134,0.2632,2,-23.474028,-46.659271,Baixa
Cachoeirinha,24260.97,0.6719,2.506,11,0.1544,0.3039,5,-23.478988,-46.647039,Alta
Cachoeirinha,23288.32,0.6786,2.735,11,0.3122,0.2975,6,-23.47396,-46.661158,Alta
Cachoeirinha,22854.82,0.6713,2.362,9,0.2545,0.1461,6,-23.477165,-46.654445,Alta
Cachoeirinha,22337.8,0.6871,2.367,13,0.3961,0.1665,4,-23.474716,-46.659979,Alta
Cachoeirinha,23996.39,0.7022,2.375,9,0.1168,0.3306,1,-23.478819,-46.650013,Alta
Cachoeirinha,23281.17,0.7121,2.229,8,0.5551,0.1845,1,-23.472889,-46.665257,Alta
Casa Verde,11420.28,0.8289,1.516,15,0.5342,0.2544,1,-23.508677,-46.663954,Alta
Casa Verde,14913.67,0.8553,1.461,13,0.2842,0.1892,3,-23.506056,-46.6724,Media
Casa Verde,12988.38,0.8518,2.035,5,0.52,0.1745,4,-23.506003,-46.665897,Baixa
Casa Verde,16645.87,0.7981,1.369,8,0.224,0.2602,3,-23.502479,-46.666049,Media
Casa Verde,12843.66,0.8348,1.592,12,0.2491,0.2172,4,-23.508794,-46.662175,Media
Casa Verde,15881.4,0.8467,1.472,8,0.5116,0.1889,0,-23.508424,-46.662352,Baixa
Casa Verde,13124.38,0.8115,1.405,14,0.633,0.1895,5,-23.504819,-46.670695,Baixa
Casa Verde,17032.64,0.8376,1.329,6,0.069,0.1692,3,-23.50134,-46.671755,Baixa
Casa Verde,13068.16,0.8524,1.57,13,0.4912,0.2342,5,-23.51256,-46.659361,Alta
Casa Verde,12851.68,0.8641,1.398,7,0.5334,0.2528,4,-23.497086,-46.657853,Baixa
Casa Verde,12962.01,0.8138,1.516,11,0.7654,0.1686,5,-23.509278,-46.665064,Media
Casa Verde,11388.96,0.8085,1.57,11,0.2621,0.1927,2,-23.506771,-46.660747,Baixa
Casa Verde,13131.56,0.8071,1.464,7,0.5348,0.147,4,-23.509936,-46.66825,Media
Casa Verde,12866.58,0.822,1.786,9,0.0789,0.2371,1,-23.501558,-46.664171,Baixa
Casa Verde,14892.84,0.8313,1.39,8,0.5474,0.2161,5,-23.503027,-46.662098,Alta
Casa Verde,13834.53,0.8189,1.293,8,0.3632,0.3126,5,-23.504612,-46.663962,Media
Casa Verde,11098.98,0.8396,1.528,7,0.3517,0.2706,1,-23.503468,-46.658798,Baixa
Casa Verde,11160.43,0.8343,1.323,18,0.4329,0.2004,5,-23.515797,-46.6699,Media
Casa Verde,12280.0,0.7902,1.65,12,0.4463,0.2214,6,-23.504007,-46.660528,Baixa
Casa Verde,13495.71,0.8188,1.339,9,0.1339,0.2533,6,-23.502613,-46.671212,Media
Casa Verde,11838.47,0.8321,1.32,17,0.2833,0.1987,6,-23.497291,-46.666826,Baixa
Casa Verde,14716.81,0.803,1.334,8,0.4422,0.1756,4,-23.501634,-46.668787,Media
Casa Verde,13789.24,0.8482,1.473,13,0.2814,0.16,2,-23.504979,-46.66877,Media
Casa Verde,12847.45,0.8287,1.425,8,0.3875,0.14,6,-23.50171,-46.662494,Baixa
Casa Verde,9400.8,0.8544,1.667,9,0.3437,0.2525,0,-23.49901,-46.672207,Baixa
Vila Maria,17305.05,0.8082,1.177,5,0.0652,0.1891,3,-23.506759,-46.590921,Media
Vila Maria,17987.19,0.778,1.236,11,0.3208,0.2381,1,-23.502291,-46.584208,Baixa
Vila Maria,18877.8,0.8123,1.233,5,0.4388,0.2212,4,-23.505684,-46.591007,Alta
Vila Maria,18985.75,0.7652,1.576,12,0.2972,0.191,1,-23.504129,-46.59791,Alta
Vila Maria,19392.07,0.7771,1.339,11,0.6342,0.2207,5,-23.501861,-46.585917,Alta
Vila Maria,18569.44,0.8015,1.17,10,0.5774,0.22,6,-23.509582,-46.583868,Alta
Vila Maria,17645.58,0.8013,1.169,10,0.1129,0.238,2,-23.510117,-46.590095,Baixa
Vila Maria,16673.06,0.8063,1.06,7,0.0906,0.2276,1,-23.501438,-46.577347,Baixa
Vila Maria,16241.36,0.7999,1.328,7,0.2446,0.2482,4,-23.495795,-46.589654,Media
Vila Maria,18341.35,0.8045,1.007,14,0.1998,0.2114,3,-23.505113,-46.588828,Alta
Vila Maria,18005.98,0.7677,1.125,6,0.3726,0.2155,4,-23.508805,-46.582749,Media
Vila Maria,14421.35,0.8232,1.105,15,0.1254,0.1325,5,-23.496966,-46.58696,Media
Vila Maria,17802.82,0.7922,1.044,6,0.347,0.2112,0,-23.500617,-46.583251,Alta
Vila Maria,18551.99,0.7998,1.27,8,0.1446,0.2064,2,-23.502335,-46.58634,Media
Vila Maria,18072.63,0.8054,1.399,16,0.3167,0.2726,4,-23.502914,-46.579886,Alta
Vila Maria,18801.19,0.8054,1.398,11,0.1446,0.3479,2,-23.5049,-46.593139,Alta
Vila Maria,16622.94,0.8005,1.241,8,0.3719,0.182,6,-23.494608,-46.588763,Alta
Vila Maria,16220.7,0.7574,1.26,10,0.3735,0.2488,5,-23.504956,-46.587208,Media
Vila Maria,19091.69,0.8164,1.031,8,0.429,0.2258,3,-23.502425,-46.584311,Alta
Vila Maria,19775.18,0.7989,1.359,5,0.2343,0.2122,3,-23.504073,-46.58784,Baixa
Vila Maria,20031.95,0.7602,1.289,8,0.1421,0.1913,6,-23.499,-46.590092,Media
Vila Maria,18004.87,0.7802,1.143,12,0.1107,0.1831,2,-23.501094,-46.588889,Baixa
Vila Maria,18336.36,0.7848,1.446,5,0.5359,0.2113,3,-23.504023,-46.581694,Baixa
Vila Maria,16449.37,0.7721,1.404,14,0.0965,0.1557,2,-23.501758,-46.577566,Baixa
Vila Maria,17911.57,0.7977,1.369,12,0.3076,0.2916,4,-23.500813,-46.595647,Media
Vila Guilherme,12425.99,0.8381,1.107,5,0.099,0.1717,2,-23.51626,-46.589655,Baixa
Vila Guilherme,13951.07,0.9023,0.629,15,0.0494,0.2023,2,-23.522556,-46.598424,Baixa
Vila Guilherme,13123.32,0.8736,0.691,8,0.3781,0.2636,6,-23.503617,-46.59091,Media
Vila Guilherme,11427.94,0.8613,0.655,6,0.0912,0.1571,0,-23.520807,-46.596949,Baixa
Vila Guilherme,11986.76,0.8507,0.578,11,0.2058,0.1256,6,-23.518172,-46.595304,Baixa
Vila Guilherme,11386.7,0.8626,0.966,11,0.0454,0.1743,1,-23.510922,-46.605073,Baixa
Vila Guilherme,11853.81,0.8318,0.585,15,0.3693,0.2205,4,-23.523468,-46.60214,Media
Vila Guilherme,12572.7,0.8361,0.646,7,0.1834,0.2503,0,-23.512924,-46.599217,Media
Vila Guilherme,15605.53,0.855,1.064,20,0.2525,0.1847,6,-23.518941,-46.599851,Media
Vila Guilherme,14460.47,0.8442,0.809,11,0.4007,0.2728,1,-23.514454,-46.59765,Media
Vila Guilherme,13982.17,0.8564,0.746,4,0.1823,0.1965,4,-23.510493,-46.602228,Media
Vila Guilherme,12145.29,0.8896,1.211,7,0.1385,0.1542,2,-23.521857,-46.603687,Baixa
Vila Guilherme,13138.27,0.8679,0.593,12,0.3341,0.2017,3,-23.525342,-46.603917,Media
Vila Guilherme,15816.67,0.8539,0.582,14,0.2208,0.2615,5,-23.522455,-46.601368,Baixa
Vila Guilherme,14161.05,0.8357,0.692,13,0.1975,0.2651,3,-23.520577,-46.593919,Baixa
Vila Guilherme,13204.29,0.8959,0.812,13,0.392,0.1696,0,-23.51492,-46.592411,Baixa
Vila Guilherme,11609.36,0.8528,0.69,9,0.6653,0.2826,6,-23.527834,-46.591151,Media
Vila Guilherme,13192.25,0.8449,0.779,10,0.2391,0.1511,0,-23.513967,-46.600349,Baixa
Vila Guilherme,12843.04,0.8766,0.642,10,0.527,0.2609,1,-23.510625,-46.595435,Baixa
Vila Guilherme,13485.12,0.8816,0.733,16,0.3584,0.2068,3,-23.514221,-46.596059,Media
Vila Guilherme,11422.77,0.858,0.84,14,0.2847,0.2056,2,-23.513721,-46.594964,Baixa
Vila Guilherme,14613.05,0.894,1.164,10,0.0979,0.2419,0,-23.511367,-46.590685,Baixa
Vila Guilherme,14665.01,0.8737,0.579,10,0.1478,0.1371,1,-23.515066,-46.603929,Baixa
Vila Guilherme,12279.44,0.8126,0.803,13,0.1043,0.2713,1,-23.522094,-46.594804,Media
Vila Guilherme,12141.52,0.883,0.814,15,0.0979,0.2716,6,-23.521609,-46.601877,Baixa
Tucuruvi,12640.49,0.7339,0.519,11,0.3474,0.2042,4,-23.469755,-46.609156,Media
Tucuruvi,10860.25,0.7613,0.437,11,0.0905,0.2835,2,-23.476685,-46.601112,Baixa
Tucuruvi,12304.52,0.7605,0.225,7,0.3764,0.2621,2,-23.471605,-46.59946,Alta
Tucuruvi,10374.59,0.7664,0.488,10,0.3927,0.2155,6,-23.478076,-46.598086,Media
Tucuruvi,13199.92,0.7765,0.094,13,0.0662,0.234,4,-23.487167,-46.595794,Media
Tucuruvi,13846.99,0.7615,0.092,18,0.4938,0.2521,4,-23.470247,-46.612704,Alta
Tucuruvi,12509.84,0.8271,0.23,8,0.3809,0.1424,3,-23.480853,-46.606804,Baixa
Tucuruvi,10772.47,0.8105,0.395,10,0.219,0.2138,5,-23.482511,-46.598783,Baixa
Tucuruvi,11460.8,0.7688,0.5,9,0.3756,0.2168,1,-23.489834,-46.598406,Media
Tucuruvi,13442.51,0.7759,0.091,12,0.1361,0.1483,3,-23.466276,-46.602185,Baixa
Tucuruvi,11199.47,0.7494,0.108,6,0.2922,0.2711,6,-23.472441,-46.60336,Baixa
Tucuruvi,8485.09,0.7709,0.115,12,0.2862,0.1966,2,-23.484612,-46.598888,Baixa
Tucuruvi,13119.19,0.7768,0.181,9,0.1289,0.1669,2,-23.484454,-46.604789,Baixa
Tucuruvi,11887.18,0.7766,0.058,9,0.4092,0.2314,6,-23.475779,-46.600415,Media
Tucuruvi,11716.16,0.7804,0.377,14,0.3256,0.2082,4,-23.475434,-46.603686,Media
Tucuruvi,10220.49,0.7322,0.473,8,0.0886,0.199,3,-23.477531,-46.60489,Media
Tucuruvi,11563.16,0.7396,0.249,9,0.3942,0.2678,3,-23.481785,-46.609445,Alta
Tucuruvi,11088.13,0.7931,0.078,11,0.3865,0.2195,3,-23.480393,-46.601904,Media
Tucuruvi,13536.93,0.753,0.225,10,0.2585,0.1676,2,-23.477274,-46.593933,Media
Tucuruvi,11840.46,0.7709,0.138,12,0.3812,0.233,4,-23.478299,-46.60547,Media
Tucuruvi,12975.9,0.7726,0.136,4,0.1859,0.2343,5,-23.481244,-46.611037,Media
Tucuruvi,11952.14,0.7441,0.089,13,0.2001,0.2603,2,-23.47279,-46.604463,Media
Tucuruvi,9395.0,0.7913,0.445,10,0.0211,0.2557,2,-23.473687,-46.601042,Media
Tucuruvi,12288.9,0.7524,0.537,6,0.4978,0.2565,1,-23.475186,-46.612914,Alta
Tucuruvi,11963.01,0.7789,0.206,13,0.0424,0.1912,3,-23.4804,-46.595775,Media
Mandaqui,11773.14,0.7484,1.494,15,0.2361,0.3149,5,-23.494652,-46.640367,Alta
Mandaqui,13459.52,0.765,1.489,8,0.2527,0.2355,3,-23.489836,-46.638178,Media
Mandaqui,14482.83,0.7832,1.082,9,0.1928,0.2314,6,-23.483625,-46.626543,Baixa
Mandaqui,12531.45,0.7618,1.154,8,0.3784,0.2924,2,-23.47996,-46.639809,Media
Mandaqui,12587.46,0.7503,1.8,13,0.3364,0.2243,0,-23.494502,-46.633835,Media
Mandaqui,14739.33,0.7778,1.423,8,0.2562,0.2625,4,-23.484881,-46.638265,Baixa
Mandaqui,13075.34,0.7898,1.53,12,0.4699,0.1971,1,-23.480857,-46.637496,Media
Mandaqui,13226.33,0.7466,1.078,12,0.196,0.2021,2,-23.482611,-46.626396,Baixa
Mandaqui,15472.64,0.7655,1.371,6,0.2223,0.2025,0,-23.48906,-46.636911,Media
Mandaqui,17262.29,0.7769,1.228,8,0.2743,0.2464,3,-23.4831,-46.63648,Media
Mandaqui,15579.22,0.7414,1.433,10,0.4981,0.235,1,-23.488646,-46.630414,Baixa
Mandaqui,10037.2,0.7778,1.111,15,0.2778,0.1689,3,-23.486453,-46.626704,Baixa
Mandaqui,13753.24,0.762,1.37,11,0.0153,0.1993,2,-23.478917,-46.631186,Alta
Mandaqui,11594.44,0.7772,1.149,9,0.1036,0.1985,6,-23.488258,-46.629673,Media
Mandaqui,14475.57,0.7936,1.17,8,0.5287,0.235,3,-23.480529,-46.633066,Alta
Mandaqui,15405.33,0.7405,1.064,13,0.1353,0.1655,6,-23.475242,-46.637471,Baixa
Mandaqui,15516.64,0.7423,1.139,14,0.2849,0.233,4,-23.486463,-46.636794,Media
Mandaqui,15531.77,0.752,1.309,11,0.2408,0.2309,2,-23.478685,-46.627519,Media
Mandaqui,17310.09,0.7458,1.065,12,0.3807,0.2282,5,-23.478086,-46.632075,Media
Mandaqui,14955.11,0.7504,1.165,14,0.1535,0.2388,4,-23.494762,-46.630019,Media
Mandaqui,14728.31,0.7713,1.299,12,0.0387,0.1837,5,-23.478981,-46.638513,Baixa
Mandaqui,14045.96,0.74,1.257,11,0.3178,0.3311,0,-23.477437,-46.632195,Baixa
Mandaqui,14905.89,0.7573,1.21,12,0.2707,0.2342,3,-23.483896,-46.635137,Baixa
Mandaqui,13099.64,0.7595,1.072,10,0.2291,0.2003,5,-23.484342,-46.628908,Media
Mandaqui,13797.21,0.7608,1.271,6,0.261,0.2392,2,-23.483842,-46.639711,Baixa
Tremembé,10393.89,0.8303,6.256,10,0.118,0.2487,1,-23.459792,-46.603877,Media
Tremembé,9826.64,0.8141,6.057,8,0.2106,0.2055,3,-23.463113,-46.613575,Baixa
Tremembé,7600.97,0.843,6.075,6,0.2485,0.232,5,-23.4671,-46.603751,Media
Tremembé,10352.97,0.8451,5.985,14,0.4898,0.157,6,-23.468858,-46.599682,Alta
Tremembé,9757.92,0.8532,5.933,9,0.4283,0.1935,2,-23.457666,-46.598151,Alta
Tremembé,11166.43,0.8805,5.996,6,0.4395,0.2601,5,-23.468226,-46.610201,Alta
Tremembé,12468.65,0.8535,6.305,14,0.1482,0.1722,0,-23.454621,-46.613438,Media
Tremembé,10737.89,0.8762,5.921,6,0.4762,0.262,1,-23.468784,-46.608455,Media
Tremembé,6434.97,0.8993,5.986,9,0.2548,0.1956,0,-23.46526,-46.606152,Baixa
Tremembé,11590.96,0.8283,6.136,6,0.2139,0.1728,6,-23.458958,-46.612432,Baixa
Tremembé,9122.74,0.8224,6.083,8,0.1909,0.2613,0,-23.462642,-46.600239,Media
Tremembé,8774.86,0.8385,6.09,10,0.1954,0.2753,0,-23.459369,-46.607318,Media
Tremembé,6654.51,0.8365,6.027,9,0.2807,0.2133,0,-23.465247,-46.602068,Baixa
Tremembé,10960.09,0.873,6.149,10,0.2878,0.1208,6,-23.470319,-46.611534,Media
Tremembé,9450.41,0.8406,5.998,14,0.1872,0.1883,4,-23.457642,-46.607073,Baixa
Tremembé,10607.81,0.8226,6.237,13,0.2293,0.2325,3,-23.468688,-46.615317,Media
Tremembé,10961.94,0.8746,6.051,9,0.2122,0.1879,2,-23.465734,-46.613494,Media
Tremembé,10193.83,0.8375,6.447,8,0.2949,0.2556,2,-23.476133,-46.598555,Media
Tremembé,10516.95,0.8735,6.34,19,0.1783,0.2234,5,-23.464206,-46.611126,Baixa
Tremembé,9553.18,0.8644,6.258,8,0.2936,0.1751,6,-23.462056,-46.600959,Media
Tremembé,10924.76,0.8081,6.119,8,0.3562,0.1532,5,-23.461749,-46.613581,Media
Tremembé,11930.27,0.8471,6.214,4,0.2523,0.3075,0,-23.457105,-46.601669,Baixa
Tremembé,8257.26,0.8409,6.661,10,0.4829,0.2151,1,-23.45864,-46.614471,Media
Tremembé,12031.25,0.8549,6.62,12,0.0726,0.139,2,-23.468656,-46.605843,Baixa
Tremembé,7271.75,0.8487,6.106,14,0.2144,0.2862,2,-23.463306,-46.610426,Media
Jaçanã,14634.87,0.6973,2.573,9,0.2221,0.1756,0,-23.470767,-46.575262,Alta
Jaçanã,16580.52,0.6974,2.217,7,0.3474,0.2089,2,-23.458835,-46.574931,Alta
Jaçanã,15807.34,0.6373,2.094,13,0.1679,0.2746,2,-23.470977,-46.574605,Alta
Jaçanã,15824.82,0.6946,2.308,11,0.2235,0.2039,1,-23.456837,-46.573585,Media
Jaçanã,13706.4,0.7224,2.435,12,0.3975,0.1739,2,-23.472297,-46.566524,Media
Jaçanã,18332.86,0.6544,2.154,9,0.3984,0.257,2,-23.459131,-46.574132,Alta
Jaçanã,17400.37,0.6735,2.278,12,0.3646,0.1703,6,-23.464398,-46.568727,Alta
Jaçanã,16634.57,0.6956,2.04,9,0.3913,0.2672,3,-23.469213,-46.565769,Alta
Jaçanã,17421.18,0.6983,2.089,10,0.3898,0.2101,6,-23.47097,-46.582608,Baixa
Jaçanã,15334.82,0.6506,2.022,14,0.3906,0.2911,2,-23.462493,-46.574908,Media
Jaçanã,15924.29,0.7,1.955,6,0.2403,0.2127,5,-23.461179,-46.576942,Alta
Jaçanã,15967.74,0.6873,2.05,10,0.1395,0.2411,1,-23.463751,-46.569205,Media
Jaçanã,18056.72,0.6699,2.164,13,0.4234,0.2971,4,-23.461664,-46.580444,Alta
Jaçanã,14618.26,0.7063,2.176,12,0.4313,0.2056,0,-23.471052,-46.571243,Alta
Jaçanã,17895.53,0.6562,2.107,8,0.2004,0.2793,0,-23.468643,-46.563895,Alta
Jaçanã,15650.25,0.7099,2.492,7,0.206,0.1883,6,-23.459226,-46.57339,Baixa
Jaçanã,15782.41,0.7048,2.079,11,0.402,0.2344,5,-23.455934,-46.572152,Media
Jaçanã,16747.51,0.6783,2.255,8,0.0458,0.2189,6,-23.454363,-46.566932,Media
Jaçanã,14625.44,0.7036,2.18,8,0.3608,0.1918,0,-23.468127,-46.574817,Media
Jaçanã,18589.46,0.6648,2.343,12,0.3456,0.2201,6,-23.464684,-46.564213,Alta
Jaçanã,16754.83,0.6878,2.092,8,0.5753,0.0822,3,-23.467949,-46.562096,Alta
Jaçanã,18416.92,0.6963,2.057,7,0.3735,0.2016,1,-23.466137,-46.564632,Media
Jaçanã,17486.12,0.7066,2.189,5,0.4444,0.2634,6,-23.458069,-46.577395,Alta
Jaçanã,17817.13,0.6691,2.145,11,0.2386,0.134,4,-23.458559,-46.573077,Alta
Jaçanã,15941.94,0.6753,2.08,9,0.1492,0.2135,3,-23.456252,-46.57655,Alta
Jardim Helena,20791.59,0.7261,12.0,11,0.2286,0.2122,3,-23.471231,-46.431778,Alta
Jardim Helena,23013.24,0.7319,12.0,15,0.3455,0.1214,0,-23.47552,-46.420196,Alta
Jardim Helena,22933.32,0.7232,12.0,6,0.2157,0.2111,3,-23.485562,-46.425175,Alta
Jardim Helena,22541.58,0.7323,12.0,14,0.3213,0.0968,4,-23.479926,-46.432718,Alta
Jardim Helena,22821.92,0.7431,12.0,6,0.25,0.1481,3,-23.48033,-46.431159,Alta
Jardim Helena,20514.0,0.7098,12.0,10,0.0952,0.2644,3,-23.481361,-46.427004,Alta
Jardim Helena,21195.83,0.6785,12.0,12,0.2684,0.1903,3,-23.480992,-46.422517,Alta
Jardim Helena,21451.48,0.7385,12.0,17,0.1982,0.1836,1,-23.486884,-46.42947,Alta
Jardim Helena,21465.41,0.7284,12.0,14,0.0435,0.2769,5,-23.477986,-46.429795,Alta
Jardim Helena,18895.76,0.6923,12.0,8,0.2763,0.2309,2,-23.484146,-46.417712,Alta
Jardim Helena,22756.98,0.6911,12.0,11,0.4346,0.166,0,-23.481593,-46.428824,Alta
Jardim Helena,21645.79,0.7184,12.0,11,0.3235,0.1992,3,-23.484004,-46.425024,Alta
Jardim Helena,21499.44,0.7367,12.0,9,0.6113,0.1811,1,-23.483834,-46.425427,Alta
Jardim Helena,25369.42,0.7005,12.0,7,0.4205,0.2268,6,-23.489482,-46.44341,Alta
Jardim Helena,24659.34,0.7029,12.0,9,0.2521,0.3779,6,-23.483989,-46.434592,Alta
Jardim Helena,22678.2,0.7395,12.0,9,0.2915,0.2896,3,-23.490986,-46.434989,Alta
Jardim Helena,20840.31,0.7203,12.0,9,0.0486,0.2478,4,-23.483694,-46.436965,Alta
Jardim Helena,21000.95,0.711,12.0,10,0.2538,0.2256,2,-23.479983,-46.434379,Alta
Jardim Helena,21025.07,0.6776,12.0,15,0.0857,0.1985,3,-23.476727,-46.426593,Alta
Jardim Helena,23681.93,0.7004,12.0,12,0.1144,0.2509,5,-23.481564,-46.428257,Alta
Jardim Helena,20634.97,0.6789,12.0,7,0.0461,0.1275,6,-23.473889,-46.417015,Media
Jardim Helena,19888.48,0.7293,12.0,7,0.3818,0.1725,4,-23.483031,-46.432817,Alta
Jardim Helena,21185.63,0.6938,12.0,6,0.2532,0.3164,1,-23.48478,-46.432447,Alta
Jardim Helena,22833.12,0.7239,12.0,5,0.0178,0.14,0,-23.481896,-46.424063,Alta
Jardim Helena,19078.18,0.7263,12.0,15,0.2685,0.2103,5,-23.479594,-46.434252,Alta
Vila Medeiros,12551.82,0.6586,2.143,9,0.1756,0.1988,6,-23.490952,-46.572865,Baixa
Vila Medeiros,13316.51,0.6637,1.6,18,0.0491,0.2027,1,-23.487776,-46.582642,Alta
Vila Medeiros,13125.31,0.6687,1.512,11,0.234,0.1348,3,-23.490808,-46.57604,Alta
Vila Medeiros,12838.66,0.6638,2.126,8,0.3388,0.2539,1,-23.491312,-46.578068,Alta
Vila Medeiros,12207.95,0.659,1.85,19,0.1417,0.2109,2,-23.491502,-46.578246,Alta
Vila Medeiros,16847.63,0.6609,1.649,13,0.337,0.221,6,-23.490219,-46.573075,Media
Vila Medeiros,12654.75,0.6866,1.81,13,0.2962,0.2529,0,-23.49453,-46.575982,Media
Vila Medeiros,13749.29,0.6733,1.659,13,0.3077,0.2654,4,-23.486939,-46.584574,Alta
Vila Medeiros,12793.55,0.6399,1.516,11,0.3575,0.221,6,-23.488746,-46.5809,Alta
Vila Medeiros,13378.15,0.6747,1.749,11,0.0729,0.3176,5,-23.504369,-46.577116,Baixa
Vila Medeiros,13890.57,0.6773,1.946,14,0.1369,0.1995,2,-23.495198,-46.576222,Alta
Vila Medeiros,11252.56,0.6593,1.84,16,0.3037,0.2747,3,-23.495349,-46.574025,Alta
Vila Medeiros,13987.1,0.6631,1.504,14,0.3231,0.2104,1,-23.489471,-46.574595,Media
Vila Medeiros,14751.86,0.6716,1.553,5,0.349,0.1412,6,-23.501075,-46.579792,Alta
Vila Medeiros,14867.87,0.6955,1.69,8,0.3152,0.2602,0,-23.497465,-46.584116,Media
Vila Medeiros,14067.08,0.6796,1.561,6,0.4839,0.2172,3,-23.495108,-46.575821,Alta
Vila Medeiros,11109.86,0.6631,1.574,13,0.3213,0.2681,2,-23.492607,-46.570885,Alta
Vila Medeiros,15473.04,0.6859,1.902,12,0.4027,0.3124,6,-23.497846,-46.587053,Alta
Vila Medeiros,16623.77,0.6661,1.505,10,0.2146,0.2153,4,-23.49029,-46.573357,Alta
Vila Medeiros,13731.17,0.6892,1.599,8,0.0643,0.2418,2,-23.499083,-46.567722,Alta
Vila Medeiros,11309.03,0.6432,1.556,3,0.6226,0.267,5,-23.49,-46.580949,Alta
Vila Medeiros,14432.79,0.6857,1.549,8,0.6057,0.1995,2,-23.489207,-46.575693,Alta
Vila Medeiros,13643.5,0.6644,1.679,9,0.1297,0.2443,5,-23.493291,-46.579447,Alta
Vila Medeiros,14290.11,0.6938,1.582,5,0.3124,0.1814,6,-23.500024,-46.573082,Media
Vila Medeiros,12656.68,0.6762,1.652,4,0.2324,0.2231,5,-23.491388,-46.577662,Alta
Vila Andrade,15740.41,0.781,8.149,13,0.0471,0.1531,0,-23.623191,-46.725675,Baixa
Vila Andrade,15803.16,0.7352,7.637,8,0.6135,0.1867,5,-23.632778,-46.72958,Alta
Vila Andrade,16226.61,0.7647,7.718,8,0.2084,0.1174,1,-23.626476,-46.722996,Alta
Vila Andrade,15572.19,0.7888,8.014,10,0.5157,0.1981,3,-23.636188,-46.731327,Alta
Vila Andrade,15683.49,0.7848,8.034,8,0.4631,0.1794,2,-23.631818,-46.729542,Alta
Vila Andrade,13017.61,0.8104,7.927,10,0.1184,0.2115,6,-23.636184,-46.723834,Alta
Vila Andrade,17258.8,0.8089,7.588,7,0.705,0.206,5,-23.63084,-46.72447,Alta
Vila Andrade,13376.2,0.8155,7.798,12,0.1216,0.192,1,-23.625542,-46.729004,Alta
Vila Andrade,15038.68,0.7405,7.723,10,0.5379,0.1216,3,-23.625855,-46.72093,Alta
Vila Andrade,16402.92,0.7915,7.891,9,0.1372,0.2415,1,-23.623109,-46.724831,Alta
Vila Andrade,16389.5,0.766,7.828,8,0.6331,0.3073,2,-23.628338,-46.73021,Alta
Vila Andrade,15307.68,0.7735,8.072,10,0.3495,0.2645,4,-23.632775,-46.729187,Media
Vila Andrade,14163.99,0.7609,7.854,15,0.4558,0.2086,4,-23.636402,-46.718522,Alta
Vila Andrade,18409.36,0.7477,7.666,15,0.4905,0.1774,6,-23.64048,-46.730306,Alta
Vila Andrade,15114.56,0.8158,8.174,12,0.0859,0.2314,4,-23.632,-46.726252,Alta
Vila Andrade,14676.04,0.7934,7.992,15,0.2063,0.2117,0,-23.626198,-46.72597,Baixa
Vila Andrade,15612.1,0.7766,7.966,10,0.6118,0.2892,4,-23.635873,-46.734265,Alta
